user_id,date,age,gender,height_cm,weight_kg,calorie_intake,steps,activity_level,sleep_hours,diet_type,tdee,caloric_surplus,weight_change
U0121,2022-02-11,63,F,160.8,53.51,1980.7,10327,moderate,6.2,vegetarian,1809.9,170.8,0.020000000000003126
U0121,2022-02-12,63,F,160.8,53.53,1947.8,8649,moderate,7.3,vegetarian,1810.2,137.6,0.01999999999999602
U0121,2022-02-13,63,F,160.8,53.55,1756.4,11158,moderate,7.3,vegetarian,1810.5,-54.0,-0.00999999999999801
U0121,2022-02-14,63,F,160.8,53.54,1901.9,6209,moderate,6.7,vegetarian,1810.4,91.5,0.00999999999999801
U0121,2022-02-15,63,F,160.8,53.55,1677.3,10927,moderate,6.3,vegetarian,1810.5,-133.3,-0.00999999999999801
U0121,2022-02-16,63,F,160.8,53.54,1757.5,9254,moderate,8.8,vegetarian,1810.3,-52.8,-0.00999999999999801
U0121,2022-02-17,63,F,160.8,53.53,1748.0,4548,moderate,6.1,vegetarian,1810.2,-62.2,-0.00999999999999801
U0121,2022-02-18,63,F,160.8,53.52,1558.0,7504,moderate,8.7,vegetarian,1810.1,-252.1,-0.030000000000001137
U0121,2022-02-19,63,F,160.8,53.49,1830.8,8005,moderate,7.8,vegetarian,1809.6,21.2,0.0
U0121,2022-02-20,63,F,160.8,53.49,1759.1,8098,moderate,7.1,vegetarian,1809.6,-50.5,0.0
U0121,2022-02-21,63,F,160.8,53.49,1609.7,5562,moderate,8.2,vegetarian,1809.6,-199.9,-0.030000000000001137
U0121,2022-02-22,63,F,160.8,53.46,1668.1,10982,moderate,7.7,vegetarian,1809.2,-141.1,-0.020000000000003126
U0121,2022-02-23,63,F,160.8,53.44,1750.1,10987,moderate,10.1,vegetarian,1808.9,-58.8,-0.00999999999999801
U0121,2022-02-24,63,F,160.8,53.43,1852.7,10450,moderate,7.5,vegetarian,1808.8,43.9,0.00999999999999801
U0121,2022-02-25,63,F,160.8,53.44,1846.9,6857,moderate,7.8,vegetarian,1808.9,38.0,0.0
U0121,2022-02-26,63,F,160.8,53.44,2086.4,8332,moderate,7.7,vegetarian,1809.0,277.4,0.03999999999999915
U0121,2022-02-27,63,F,160.8,53.48,1774.3,11691,moderate,6.7,vegetarian,1809.5,-35.1,0.0
U0121,2022-02-28,63,F,160.8,53.48,1625.7,7574,moderate,6.4,vegetarian,1809.4,-183.7,-0.02999999999999403
U0121,2022-03-01,63,F,160.8,53.45,1589.0,4704,moderate,5.5,vegetarian,1809.1,-220.1,-0.030000000000001137
U0121,2022-03-02,63,F,160.8,53.42,1658.2,9504,moderate,5.4,vegetarian,1808.7,-150.5,-0.020000000000003126
U0121,2022-03-03,63,F,160.8,53.4,1706.9,11322,moderate,6.7,vegetarian,1808.4,-101.5,-0.00999999999999801
U0121,2022-03-04,63,F,160.8,53.39,1554.6,8367,moderate,7.8,vegetarian,1808.2,-253.6,-0.030000000000001137
U0121,2022-03-05,63,F,160.8,53.36,1847.7,9532,moderate,9.1,vegetarian,1807.7,40.0,0.0
U0121,2022-03-06,63,F,160.8,53.36,1559.9,7579,moderate,5.7,vegetarian,1807.8,-247.9,-0.030000000000001137
U0121,2022-03-07,63,F,160.8,53.33,1887.8,9012,moderate,6.8,vegetarian,1807.3,80.5,0.010000000000005116
U0121,2022-03-08,63,F,160.8,53.34,1885.2,9143,moderate,7.0,vegetarian,1807.5,77.7,0.00999999999999801
U0121,2022-03-09,63,F,160.8,53.35,1581.6,9722,moderate,7.8,vegetarian,1807.6,-226.0,-0.030000000000001137
U0121,2022-03-10,63,F,160.8,53.32,1771.9,10273,moderate,8.8,vegetarian,1807.2,-35.4,0.0
U0121,2022-03-11,63,F,160.8,53.32,1575.6,13420,moderate,9.2,vegetarian,1807.1,-231.6,-0.030000000000001137
U0121,2022-03-12,63,F,160.8,53.29,2074.1,6929,moderate,7.3,vegetarian,1806.7,267.4,0.030000000000001137
U0121,2022-03-13,63,F,160.8,53.32,1951.5,8138,moderate,8.2,vegetarian,1807.2,144.3,0.020000000000003126
U0121,2022-03-14,63,F,160.8,53.34,1638.0,8605,moderate,8.0,vegetarian,1807.5,-169.4,-0.020000000000003126
U0121,2022-03-15,63,F,160.8,53.32,1699.0,7013,moderate,6.2,vegetarian,1807.2,-108.1,-0.020000000000003126
U0121,2022-03-16,63,F,160.8,53.3,1821.7,9591,moderate,8.7,vegetarian,1807.0,14.7,0.010000000000005116
U0121,2022-03-17,63,F,160.8,53.31,1832.1,7880,moderate,8.3,vegetarian,1807.0,25.1,0.0
U0121,2022-03-18,63,F,160.8,53.31,1729.0,8250,moderate,10.1,vegetarian,1807.0,-78.0,-0.010000000000005116
U0121,2022-03-19,63,F,160.8,53.3,2207.2,6630,moderate,6.7,vegetarian,1806.9,400.3,0.05000000000000426
U0121,2022-03-20,63,F,160.8,53.35,1841.6,9344,moderate,6.9,vegetarian,1807.6,34.0,0.00999999999999801
U0121,2022-03-21,63,F,160.8,53.36,1951.8,7554,moderate,9.3,vegetarian,1807.7,144.1,0.00999999999999801
U0121,2022-03-22,63,F,160.8,53.37,1835.4,9916,moderate,6.3,vegetarian,1808.0,27.5,0.010000000000005116
U0121,2022-03-23,63,F,160.8,53.38,1891.8,12840,moderate,7.5,vegetarian,1808.0,83.8,0.00999999999999801
U0121,2022-03-24,63,F,160.8,53.39,1845.4,8716,moderate,8.9,vegetarian,1808.2,37.3,0.0
U0121,2022-03-25,63,F,160.8,53.39,1559.9,10676,moderate,4.4,vegetarian,1808.2,-248.3,-0.030000000000001137
U0121,2022-03-26,63,F,160.8,53.36,1647.6,8530,moderate,6.2,vegetarian,1807.8,-160.2,-0.01999999999999602
U0121,2022-03-27,63,F,160.8,53.34,1738.5,8219,moderate,5.9,vegetarian,1807.5,-68.9,-0.010000000000005116
U0121,2022-03-28,63,F,160.8,53.33,1508.6,6627,moderate,8.3,vegetarian,1807.4,-298.7,-0.03999999999999915
U0121,2022-03-29,63,F,160.8,53.29,2026.0,11711,moderate,6.8,vegetarian,1806.8,219.2,0.030000000000001137
U0121,2022-03-30,63,F,160.8,53.32,1737.3,8496,moderate,7.0,vegetarian,1807.2,-69.9,-0.00999999999999801
U0121,2022-03-31,63,F,160.8,53.31,1697.5,9109,moderate,5.3,vegetarian,1807.1,-109.6,-0.010000000000005116
U0121,2022-04-01,63,F,160.8,53.3,1602.7,8406,moderate,9.8,vegetarian,1806.9,-204.2,-0.02999999999999403
U0121,2022-04-02,63,F,160.8,53.27,2012.2,8257,moderate,8.8,vegetarian,1806.5,205.7,0.02999999999999403
U0121,2022-04-03,63,F,160.8,53.3,1949.7,8885,moderate,7.8,vegetarian,1806.9,142.8,0.020000000000003126
U0121,2022-04-04,63,F,160.8,53.32,1621.4,12525,moderate,6.7,vegetarian,1807.1,-185.8,-0.030000000000001137
U0121,2022-04-05,63,F,160.8,53.29,1559.9,8852,moderate,9.3,vegetarian,1806.8,-246.9,-0.030000000000001137
U0121,2022-04-06,63,F,160.8,53.26,1594.4,8101,moderate,7.5,vegetarian,1806.3,-211.9,-0.030000000000001137
U0121,2022-04-07,63,F,160.8,53.23,1511.1,5473,moderate,8.4,vegetarian,1805.9,-294.8,-0.03999999999999915
U0121,2022-04-08,63,F,160.8,53.19,1693.0,6167,moderate,6.9,vegetarian,1805.4,-112.4,-0.00999999999999801
U0121,2022-04-09,63,F,160.8,53.18,1791.0,8932,moderate,4.8,vegetarian,1805.2,-14.2,0.0
U0121,2022-04-10,63,F,160.8,53.18,2041.1,7095,moderate,8.2,vegetarian,1805.2,235.9,0.030000000000001137
U0121,2022-04-11,63,F,160.8,53.21,1548.7,7808,moderate,5.9,vegetarian,1805.6,-256.9,-0.030000000000001137
U0121,2022-04-12,63,F,160.8,53.18,1780.0,11125,moderate,7.6,vegetarian,1805.1,-25.1,-0.00999999999999801
U0121,2022-04-13,63,F,160.8,53.17,1658.6,5693,moderate,6.7,vegetarian,1805.1,-146.4,-0.020000000000003126
U0121,2022-04-14,63,F,160.8,53.15,1713.3,7236,moderate,6.7,vegetarian,1804.8,-91.5,-0.00999999999999801
U0121,2022-04-15,63,F,160.8,53.14,1537.3,6864,moderate,5.6,vegetarian,1804.6,-267.3,-0.030000000000001137
U0121,2022-04-16,63,F,160.8,53.11,1902.2,8707,moderate,6.8,vegetarian,1804.1,98.0,0.00999999999999801
U0121,2022-04-17,63,F,160.8,53.12,1768.6,7562,moderate,7.4,vegetarian,1804.3,-35.8,-0.00999999999999801
U0121,2022-04-18,63,F,160.8,53.11,1921.5,8083,moderate,6.5,vegetarian,1804.2,117.3,0.020000000000003126
U0121,2022-04-19,63,F,160.8,53.13,1650.8,7416,moderate,6.7,vegetarian,1804.5,-153.7,-0.020000000000003126
U0121,2022-04-20,63,F,160.8,53.11,1607.2,10007,moderate,7.9,vegetarian,1804.2,-196.9,-0.030000000000001137
U0121,2022-04-21,63,F,160.8,53.08,1800.5,10950,moderate,6.8,vegetarian,1803.8,-3.3,0.0
U0121,2022-04-22,63,F,160.8,53.08,1479.4,12833,moderate,4.7,vegetarian,1803.8,-324.4,-0.03999999999999915
U0121,2022-04-23,63,F,160.8,53.04,1733.2,9386,moderate,6.1,vegetarian,1803.2,-70.0,-0.00999999999999801
U0121,2022-04-24,63,F,160.8,53.03,2024.3,11825,moderate,7.3,vegetarian,1803.1,221.2,0.030000000000001137
U0121,2022-04-25,63,F,160.8,53.06,1833.9,6111,moderate,8.3,vegetarian,1803.5,30.4,0.00999999999999801
U0121,2022-04-26,63,F,160.8,53.07,1665.7,9023,moderate,8.2,vegetarian,1803.5,-137.9,-0.020000000000003126
U0121,2022-04-27,63,F,160.8,53.05,1733.5,6760,moderate,6.7,vegetarian,1803.3,-69.8,-0.00999999999999801
U0121,2022-04-28,63,F,160.8,53.04,1545.7,10073,moderate,6.8,vegetarian,1803.2,-257.4,-0.030000000000001137
U0121,2022-04-29,63,F,160.8,53.01,1624.9,8945,moderate,6.9,vegetarian,1802.7,-177.8,-0.030000000000001137
U0121,2022-04-30,63,F,160.8,52.98,2062.3,10090,moderate,6.7,vegetarian,1802.3,259.9,0.04000000000000625
U0121,2022-05-01,63,F,160.8,53.02,1985.7,5824,moderate,6.9,vegetarian,1802.8,182.9,0.01999999999999602
U0121,2022-05-02,63,F,160.8,53.04,1660.9,11790,moderate,6.7,vegetarian,1803.2,-142.2,-0.01999999999999602
U0121,2022-05-03,63,F,160.8,53.02,1745.9,11362,moderate,6.2,vegetarian,1802.9,-57.0,-0.010000000000005116
U0121,2022-05-04,63,F,160.8,53.01,1719.5,12971,moderate,5.5,vegetarian,1802.8,-83.3,-0.00999999999999801
U0121,2022-05-05,63,F,160.8,53.0,1604.3,9100,moderate,7.6,vegetarian,1802.6,-198.3,-0.020000000000003126
U0121,2022-05-06,63,F,160.8,52.98,1703.7,9700,moderate,8.6,vegetarian,1802.3,-98.6,-0.01999999999999602
U0121,2022-05-07,63,F,160.8,52.96,1865.8,9808,moderate,9.4,vegetarian,1802.1,63.7,0.00999999999999801
U0121,2022-05-08,63,F,160.8,52.97,2003.5,5038,moderate,7.0,vegetarian,1802.2,201.3,0.030000000000001137
U0121,2022-05-09,63,F,160.8,53.0,1525.4,8533,moderate,8.8,vegetarian,1802.6,-277.1,-0.03999999999999915
U0121,2022-05-10,63,F,160.8,52.96,1515.3,12321,moderate,7.2,vegetarian,1802.1,-286.8,-0.030000000000001137
U0121,2022-05-11,63,F,160.8,52.93,1799.3,10763,moderate,9.4,vegetarian,1801.5,-2.3,0.0
U0121,2022-05-12,63,F,160.8,52.93,1758.8,6581,moderate,8.3,vegetarian,1801.5,-42.8,-0.00999999999999801
U0121,2022-05-13,63,F,160.8,52.92,1336.0,6503,moderate,6.6,vegetarian,1801.4,-465.4,-0.060000000000002274
U0121,2022-05-14,63,F,160.8,52.86,1690.8,11423,moderate,7.7,vegetarian,1800.6,-109.8,-0.01999999999999602
U0121,2022-05-15,63,F,160.8,52.84,2012.6,10400,moderate,8.6,vegetarian,1800.4,212.2,0.02999999999999403
U0121,2022-05-16,63,F,160.8,52.87,1495.2,10513,moderate,8.4,vegetarian,1800.8,-305.6,-0.03999999999999915
U0121,2022-05-17,63,F,160.8,52.83,1606.4,7991,moderate,6.3,vegetarian,1800.2,-193.8,-0.01999999999999602
U0121,2022-05-18,63,F,160.8,52.81,1723.7,9359,moderate,7.4,vegetarian,1799.8,-76.2,-0.010000000000005116
U0121,2022-05-19,63,F,160.8,52.8,1583.6,11517,moderate,6.6,vegetarian,1799.7,-216.1,-0.02999999999999403
U0121,2022-05-20,63,F,160.8,52.77,1755.1,10234,moderate,5.3,vegetarian,1799.3,-44.2,-0.010000000000005116
U0121,2022-05-21,63,F,160.8,52.76,1982.0,8468,moderate,8.2,vegetarian,1799.2,182.8,0.030000000000001137
U0121,2022-05-22,63,F,160.8,52.79,1838.3,5998,moderate,7.2,vegetarian,1799.6,38.8,0.0
U0121,2022-05-23,63,F,160.8,52.79,1843.8,11095,moderate,5.8,vegetarian,1799.6,44.1,0.00999999999999801
U0121,2022-05-24,63,F,160.8,52.8,1655.4,7181,moderate,8.5,vegetarian,1799.7,-144.3,-0.01999999999999602
U0121,2022-05-25,63,F,160.8,52.78,1673.5,8826,moderate,7.7,vegetarian,1799.4,-125.9,-0.020000000000003126
U0121,2022-05-26,63,F,160.8,52.76,1525.4,9157,moderate,6.1,vegetarian,1799.2,-273.8,-0.030000000000001137
U0121,2022-05-27,63,F,160.8,52.73,1619.5,7524,moderate,7.7,vegetarian,1798.7,-179.2,-0.02999999999999403
U0121,2022-05-28,63,F,160.8,52.7,1731.7,9212,moderate,8.7,vegetarian,1798.4,-66.7,0.0
U0121,2022-05-29,63,F,160.8,52.7,1987.9,3827,moderate,8.8,vegetarian,1798.2,189.7,0.01999999999999602
U0121,2022-05-30,63,F,160.8,52.72,1571.8,7160,moderate,9.3,vegetarian,1798.6,-226.8,-0.030000000000001137
U0121,2022-05-31,63,F,160.8,52.69,1705.4,6850,moderate,6.5,vegetarian,1798.2,-92.8,-0.00999999999999801
U0121,2022-06-01,63,F,160.8,52.68,1503.4,8532,moderate,6.8,vegetarian,1798.0,-294.6,-0.03999999999999915
U0121,2022-06-02,63,F,160.8,52.64,1770.2,12281,moderate,5.8,vegetarian,1797.4,-27.2,0.0
U0121,2022-06-03,63,F,160.8,52.64,1760.7,5126,moderate,7.7,vegetarian,1797.4,-36.7,-0.00999999999999801
U0121,2022-06-04,63,F,160.8,52.63,1629.9,14111,moderate,9.6,vegetarian,1797.3,-167.5,-0.020000000000003126
U0121,2022-06-05,63,F,160.8,52.61,1885.3,8412,moderate,5.7,vegetarian,1797.0,88.3,0.00999999999999801
U0121,2022-06-06,63,F,160.8,52.62,1767.6,10588,moderate,8.0,vegetarian,1797.2,-29.5,0.0
U0121,2022-06-07,63,F,160.8,52.62,1463.5,5985,moderate,8.2,vegetarian,1797.1,-333.6,-0.04999999999999716
U0121,2022-06-08,63,F,160.8,52.57,1533.4,10740,moderate,6.8,vegetarian,1796.5,-263.1,-0.030000000000001137
U0121,2022-06-09,63,F,160.8,52.54,1469.4,5598,moderate,7.7,vegetarian,1796.0,-326.6,-0.03999999999999915
U0121,2022-06-10,63,F,160.8,52.5,1748.5,11936,moderate,7.2,vegetarian,1795.4,-47.0,-0.00999999999999801
U0121,2022-06-11,63,F,160.8,52.49,1945.2,6653,moderate,6.9,vegetarian,1795.3,149.8,0.01999999999999602
U0121,2022-06-12,63,F,160.8,52.51,1871.2,9482,moderate,7.2,vegetarian,1795.6,75.6,0.010000000000005116
U0121,2022-06-13,63,F,160.8,52.52,1830.8,7580,moderate,6.5,vegetarian,1795.7,35.0,0.00999999999999801
U0121,2022-06-14,63,F,160.8,52.53,1932.7,10373,moderate,8.4,vegetarian,1795.8,136.9,0.00999999999999801
U0121,2022-06-15,63,F,160.8,52.54,1791.8,7017,moderate,6.1,vegetarian,1796.1,-4.2,0.0
U0121,2022-06-16,63,F,160.8,52.54,1559.8,7234,moderate,8.5,vegetarian,1796.1,-236.2,-0.030000000000001137
U0121,2022-06-17,63,F,160.8,52.51,1679.9,10567,moderate,8.1,vegetarian,1795.6,-115.7,-0.00999999999999801
U0121,2022-06-18,63,F,160.8,52.5,2119.6,8968,moderate,5.8,vegetarian,1795.4,324.2,0.03999999999999915
U0121,2022-06-19,63,F,160.8,52.54,2179.5,9433,moderate,7.4,vegetarian,1796.0,383.5,0.05000000000000426
U0121,2022-06-20,63,F,160.8,52.59,1451.8,9428,moderate,6.6,vegetarian,1796.7,-345.0,-0.05000000000000426
U0121,2022-06-21,63,F,160.8,52.54,1470.0,7434,moderate,7.5,vegetarian,1796.1,-326.0,-0.03999999999999915
U0121,2022-06-22,63,F,160.8,52.5,1731.8,5907,moderate,5.7,vegetarian,1795.5,-63.7,-0.00999999999999801
U0121,2022-06-23,63,F,160.8,52.49,1643.8,9755,moderate,6.3,vegetarian,1795.3,-151.5,-0.020000000000003126
U0121,2022-06-24,63,F,160.8,52.47,1625.4,8914,moderate,6.3,vegetarian,1795.1,-169.6,-0.01999999999999602
U0121,2022-06-25,63,F,160.8,52.45,1621.0,4657,moderate,7.6,vegetarian,1794.8,-173.8,-0.020000000000003126
U0121,2022-06-26,63,F,160.8,52.43,1820.8,6073,moderate,6.8,vegetarian,1794.4,26.3,0.0
U0121,2022-06-27,63,F,160.8,52.43,1569.0,14765,moderate,6.3,vegetarian,1794.5,-225.5,-0.030000000000001137
U0121,2022-06-28,63,F,160.8,52.4,1818.2,7256,moderate,7.5,vegetarian,1794.1,24.2,0.00999999999999801
U0122,2022-01-01,47,F,160.6,64.13,1826.2,11011,active,5.3,omnivore,2302.2,-475.9,-0.060000000000002274
U0122,2022-01-02,47,F,160.6,64.07,1611.2,12849,active,8.9,omnivore,2301.2,-690.0,-0.0899999999999963
U0122,2022-01-03,47,F,160.6,63.98,1716.0,12499,active,8.9,omnivore,2299.7,-583.7,-0.0799999999999983
U0122,2022-01-04,47,F,160.6,63.9,1586.1,11896,active,7.1,omnivore,2298.5,-712.4,-0.0899999999999963
U0122,2022-01-05,47,F,160.6,63.81,1506.3,11880,active,6.5,omnivore,2297.1,-790.7,-0.10000000000000142
U0122,2022-01-06,47,F,160.6,63.71,1590.1,12620,active,6.9,omnivore,2295.4,-705.3,-0.09000000000000341
U0122,2022-01-07,47,F,160.6,63.62,1504.5,13130,active,8.2,omnivore,2294.0,-789.4,-0.10999999999999943
U0122,2022-01-08,47,F,160.6,63.51,1617.8,10171,active,6.6,omnivore,2292.3,-674.5,-0.0799999999999983
U0122,2022-01-09,47,F,160.6,63.43,1638.6,13794,active,6.7,omnivore,2290.9,-652.4,-0.0899999999999963
U0122,2022-01-10,47,F,160.6,63.34,1305.7,10553,active,8.1,omnivore,2289.6,-983.9,-0.13000000000000256
U0122,2022-01-11,47,F,160.6,63.21,1577.6,10329,active,5.6,omnivore,2287.5,-710.0,-0.09000000000000341
U0122,2022-01-12,47,F,160.6,63.12,1771.7,16481,active,7.5,omnivore,2286.1,-514.4,-0.07000000000000028
U0122,2022-01-13,47,F,160.6,63.05,1546.5,13130,active,5.8,omnivore,2285.0,-738.5,-0.0899999999999963
U0122,2022-01-14,47,F,160.6,62.96,1643.3,13069,active,8.0,omnivore,2283.5,-640.2,-0.09000000000000341
U0122,2022-01-15,47,F,160.6,62.87,1680.7,12443,active,7.3,omnivore,2282.1,-601.5,-0.07000000000000028
U0122,2022-01-16,47,F,160.6,62.8,1783.0,17943,active,6.6,omnivore,2280.9,-497.9,-0.07000000000000028
U0122,2022-01-17,47,F,160.6,62.73,1549.2,16540,active,8.8,omnivore,2279.9,-730.7,-0.0899999999999963
U0122,2022-01-18,47,F,160.6,62.64,1592.2,14091,active,7.3,omnivore,2278.4,-686.1,-0.09000000000000341
U0122,2022-01-19,47,F,160.6,62.55,1707.8,15605,active,8.4,omnivore,2276.9,-569.2,-0.0799999999999983
U0122,2022-01-20,47,F,160.6,62.47,1743.9,14507,active,6.8,omnivore,2275.8,-531.8,-0.060000000000002274
U0122,2022-01-21,47,F,160.6,62.41,1577.1,13623,active,7.0,omnivore,2274.6,-697.5,-0.09999999999999432
U0122,2022-01-22,47,F,160.6,62.31,1691.8,14902,active,6.4,omnivore,2273.2,-581.4,-0.07000000000000028
U0122,2022-01-23,47,F,160.6,62.24,1849.9,11857,active,8.7,omnivore,2272.0,-422.1,-0.060000000000002274
U0122,2022-01-24,47,F,160.6,62.18,1417.8,14294,active,5.2,omnivore,2271.1,-853.4,-0.10999999999999943
U0122,2022-01-25,47,F,160.6,62.07,1614.6,13014,active,5.3,omnivore,2269.4,-654.7,-0.0799999999999983
U0122,2022-01-26,47,F,160.6,61.99,1470.2,17385,active,7.8,omnivore,2268.0,-797.8,-0.10999999999999943
U0122,2022-01-27,47,F,160.6,61.88,1546.1,14666,active,8.3,omnivore,2266.3,-720.2,-0.09000000000000341
U0122,2022-01-28,47,F,160.6,61.79,1729.5,12859,active,7.9,omnivore,2264.9,-535.3,-0.07000000000000028
U0122,2022-01-29,47,F,160.6,61.72,1779.6,13089,active,9.0,omnivore,2263.7,-484.1,-0.060000000000002274
U0122,2022-01-30,47,F,160.6,61.66,1672.6,7109,active,8.2,omnivore,2262.7,-590.1,-0.0799999999999983
U0122,2022-01-31,47,F,160.6,61.58,1475.5,13165,active,7.6,omnivore,2261.5,-786.0,-0.10000000000000142
U0122,2022-02-01,47,F,160.6,61.48,1851.4,16478,active,7.0,omnivore,2259.9,-408.5,-0.04999999999999716
U0122,2022-02-02,47,F,160.6,61.43,1626.4,12174,active,8.1,omnivore,2259.0,-632.6,-0.0899999999999963
U0122,2022-02-03,47,F,160.6,61.34,1424.5,13901,active,7.4,omnivore,2257.7,-833.2,-0.10000000000000142
U0122,2022-02-04,47,F,160.6,61.24,1394.7,12205,active,4.8,omnivore,2256.0,-861.3,-0.12000000000000455
U0122,2022-02-05,47,F,160.6,61.12,1729.1,17897,active,8.8,omnivore,2254.2,-525.1,-0.05999999999999517
U0122,2022-02-06,47,F,160.6,61.06,1660.9,13343,active,7.0,omnivore,2253.1,-592.2,-0.0800000000000054
U0122,2022-02-07,47,F,160.6,60.98,1658.1,12286,active,8.8,omnivore,2251.9,-593.8,-0.0799999999999983
U0122,2022-02-08,47,F,160.6,60.9,1549.5,10934,active,7.1,omnivore,2250.7,-701.2,-0.0899999999999963
U0122,2022-02-09,47,F,160.6,60.81,1593.7,15649,active,8.0,omnivore,2249.2,-655.5,-0.0800000000000054
U0122,2022-02-10,47,F,160.6,60.73,1490.3,12359,active,9.1,omnivore,2247.9,-757.5,-0.09999999999999432
U0122,2022-02-11,47,F,160.6,60.63,1534.9,11005,active,6.6,omnivore,2246.3,-711.4,-0.09000000000000341
U0122,2022-02-12,47,F,160.6,60.54,1358.7,12334,active,6.3,omnivore,2244.8,-886.2,-0.11999999999999744
U0122,2022-02-13,47,F,160.6,60.42,1668.4,15423,active,5.9,omnivore,2243.0,-574.6,-0.07000000000000028
U0122,2022-02-14,47,F,160.6,60.35,1777.4,13721,active,7.2,omnivore,2241.8,-464.4,-0.060000000000002274
U0122,2022-02-15,47,F,160.6,60.29,1428.5,12839,active,9.4,omnivore,2240.8,-812.3,-0.10999999999999943
U0122,2022-02-16,47,F,160.6,60.18,1390.9,14088,active,6.6,omnivore,2239.2,-848.3,-0.10999999999999943
U0122,2022-02-17,47,F,160.6,60.07,1296.2,10121,active,7.9,omnivore,2237.4,-941.2,-0.11999999999999744
U0122,2022-02-18,47,F,160.6,59.95,1307.5,10783,active,8.1,omnivore,2235.5,-927.9,-0.12000000000000455
U0122,2022-02-19,47,F,160.6,59.83,1806.1,10908,active,5.9,omnivore,2233.5,-427.4,-0.05999999999999517
U0122,2022-02-20,47,F,160.6,59.77,1531.3,14910,active,6.7,omnivore,2232.6,-701.3,-0.09000000000000341
U0122,2022-02-21,47,F,160.6,59.68,1646.5,17042,active,7.6,omnivore,2231.2,-584.7,-0.0799999999999983
U0122,2022-02-22,47,F,160.6,59.6,1368.5,13689,active,8.7,omnivore,2230.0,-861.5,-0.10999999999999943
U0122,2022-02-23,47,F,160.6,59.49,1449.4,12052,active,8.5,omnivore,2228.2,-778.8,-0.10000000000000142
U0122,2022-02-24,47,F,160.6,59.39,1344.8,13936,active,6.5,omnivore,2226.6,-881.8,-0.10999999999999943
U0122,2022-02-25,47,F,160.6,59.28,1475.2,17247,active,6.7,omnivore,2224.8,-749.6,-0.10000000000000142
U0122,2022-02-26,47,F,160.6,59.18,1789.1,10679,active,8.1,omnivore,2223.2,-434.1,-0.060000000000002274
U0122,2022-02-27,47,F,160.6,59.12,1576.4,12416,active,7.3,omnivore,2222.3,-645.9,-0.0799999999999983
U0122,2022-02-28,47,F,160.6,59.04,1562.7,11852,active,7.0,omnivore,2221.0,-658.3,-0.0899999999999963
U0122,2022-03-01,47,F,160.6,58.95,1350.4,11942,active,5.7,omnivore,2219.6,-869.2,-0.10999999999999943
U0122,2022-03-02,47,F,160.6,58.84,1521.1,11657,active,9.5,omnivore,2217.8,-696.7,-0.09000000000000341
U0122,2022-03-03,47,F,160.6,58.75,1581.2,9922,active,6.4,omnivore,2216.4,-635.1,-0.0799999999999983
U0122,2022-03-04,47,F,160.6,58.67,1622.8,14038,active,5.5,omnivore,2215.0,-592.3,-0.0799999999999983
U0122,2022-03-05,47,F,160.6,58.59,1647.7,14316,active,7.8,omnivore,2213.8,-566.1,-0.07000000000000028
U0122,2022-03-06,47,F,160.6,58.52,1623.7,10692,active,8.2,omnivore,2212.6,-589.0,-0.0800000000000054
U0122,2022-03-07,47,F,160.6,58.44,1784.1,14109,active,8.2,omnivore,2211.4,-427.3,-0.04999999999999716
U0122,2022-03-08,47,F,160.6,58.39,1427.6,13454,active,7.1,omnivore,2210.5,-783.0,-0.10999999999999943
U0122,2022-03-09,47,F,160.6,58.28,1581.5,13670,active,10.3,omnivore,2208.9,-627.4,-0.0799999999999983
U0122,2022-03-10,47,F,160.6,58.2,1635.4,16358,active,7.5,omnivore,2207.6,-572.2,-0.07000000000000028
U0122,2022-03-11,47,F,160.6,58.13,1255.1,14486,active,8.4,omnivore,2206.4,-951.3,-0.13000000000000256
U0122,2022-03-12,47,F,160.6,58.0,1888.6,10342,active,6.9,omnivore,2204.5,-315.9,-0.03999999999999915
U0122,2022-03-13,47,F,160.6,57.96,1600.2,14498,active,6.6,omnivore,2203.8,-603.6,-0.07000000000000028
U0122,2022-03-14,47,F,160.6,57.89,1627.9,16732,active,8.1,omnivore,2202.6,-574.6,-0.0799999999999983
U0122,2022-03-15,47,F,160.6,57.81,1791.4,11551,active,8.3,omnivore,2201.4,-410.0,-0.05000000000000426
U0122,2022-03-16,47,F,160.6,57.76,1341.8,17666,active,8.0,omnivore,2200.5,-858.7,-0.10999999999999943
U0122,2022-03-17,47,F,160.6,57.65,1482.9,10957,active,6.6,omnivore,2198.7,-715.8,-0.10000000000000142
U0122,2022-03-18,47,F,160.6,57.55,1497.7,13975,active,7.2,omnivore,2197.3,-699.5,-0.0899999999999963
U0122,2022-03-19,47,F,160.6,57.46,1698.5,9761,active,7.8,omnivore,2195.8,-497.3,-0.060000000000002274
U0122,2022-03-20,47,F,160.6,57.4,1735.2,14886,active,6.5,omnivore,2194.8,-459.6,-0.05999999999999517
U0122,2022-03-21,47,F,160.6,57.34,1431.4,12862,active,6.6,omnivore,2193.8,-762.4,-0.10000000000000142
U0122,2022-03-22,47,F,160.6,57.24,1500.6,15084,active,7.3,omnivore,2192.2,-691.6,-0.09000000000000341
U0122,2022-03-23,47,F,160.6,57.15,1535.3,14008,active,6.8,omnivore,2190.8,-655.5,-0.0899999999999963
U0122,2022-03-24,47,F,160.6,57.06,1648.9,14744,active,7.2,omnivore,2189.5,-540.5,-0.07000000000000028
